1	106171276	106173053	1	106372730	106376600	1
1	106171276	106173053	1	106599255	106601834	12
1	106171276	106173053	1	106706399	106709569	5
1	106171276	106173053	1	106713482	106716117	4
1	106176669	106178502	1	106187437	106189991	7
1	106176669	106178502	1	106389465	106390158	11
1	106179531	106186347	1	106560157	106563362	2
1	106187437	106189991	1	106706399	106709569	9
1	106191490	106191919	1	106466439	106467279	11
1	106196341	106201229	1	106203588	106204677	16
1	106196341	106201229	1	106230373	106233740	11
1	106196341	106201229	1	106711567	106712265	2
1	106203588	106204677	1	106270907	106277284	4
1	106203588	106204677	1	106285137	106287922	14
1	106211075	106212597	1	106460585	106461920	8
1	106261021	106263429	1	106267888	106270012	3
1	106267888	106270012	1	106278082	106280813	9
1	106278082	106280813	1	106285137	106287922	1
1	106316097	106322547	1	106344976	106347192	3
1	106316097	106322547	1	106350759	106355526	11
1	106316097	106322547	1	106372730	106376600	9
1	106316097	106322547	1	106392571	106395964	8
1	106316097	106322547	1	106546867	106550980	2
1	106316097	106322547	1	106618765	106619584	17
1	106316097	106322547	1	106645978	106649025	5
1	106316097	106322547	1	106763984	106765411	13
1	106344976	106347192	1	106350759	106355526	19
1	106358947	106359985	1	106769697	106770817	1
1	106372730	106376600	1	107014432	107016919	2
1	106372730	106376600	1	107555222	107557221	8
1	106372730	106376600	1	107575689	107578080	1
1	106384769	106386687	1	106546867	106550980	4
1	106400702	106404282	1	106677527	106679440	10
1	106407607	106411208	1	106653608	106654918	2
1	106419525	106421296	1	106780162	106784657	8
1	106425107	106425946	1	106677527	106679440	9
1	106440032	106440929	1	106611822	106612755	4
1	106466439	106467279	1	106626464	106632473	15
1	106480527	106482195	1	106602437	106603001	4
1	106499522	106500926	1	106594797	106598389	1
1	106508141	106509007	1	106622612	106624413	10
1	106510374	106518246	1	106522536	106526058	3
1	106510374	106518246	1	106526594	106527682	11
1	106510374	106518246	1	106552794	106556845	4
1	106510374	106518246	1	106564797	106571491	8
1	106510374	106518246	1	106691402	106698131	7
1	106510374	106518246	1	106710152	106710825	10
1	106510374	106518246	1	106711567	106712265	4
1	106519505	106520481	1	106577312	106582258	8
1	106519505	106520481	1	106677527	106679440	9
1	106522536	106526058	1	106544441	106546309	2
1	106522536	106526058	1	106564797	106571491	5
1	106522536	106526058	1	106706399	106709569	2
1	106540116	106542904	1	106546867	106550980	4
1	106540116	106542904	1	106577312	106582258	9
1	106544441	106546309	1	106564797	106571491	19
1	106544441	106546309	1	106577312	106582258	14
1	106544441	106546309	1	106645978	106649025	7
1	106544441	106546309	1	106677527	106679440	1
1	106544441	106546309	1	106716961	106718233	14
1	106546867	106550980	1	106560157	106563362	4
1	106546867	106550980	1	106577312	106582258	25
1	106546867	106550980	1	106594797	106598389	5
1	106546867	106550980	1	106667742	106669111	5
1	106546867	106550980	1	106711567	106712265	26
1	106546867	106550980	1	106796138	106798256	2
1	106552794	106556845	1	106572884	106573325	4
1	106552794	106556845	1	106605626	106607696	5
1	106560157	106563362	1	106564797	106571491	20
1	106560157	106563362	1	106611822	106612755	12
1	106560157	106563362	1	106706399	106709569	6
1	106560157	106563362	1	106710152	106710825	1
1	106560157	106563362	1	106713482	106716117	9
1	106564797	106571491	1	106577312	106582258	33
1	106564797	106571491	1	106588005	106589251	4
1	106564797	106571491	1	106594797	106598389	9
1	106564797	106571491	1	106599255	106601834	1
1	106564797	106571491	1	106602437	106603001	3
1	106564797	106571491	1	106605626	106607696	9
1	106564797	106571491	1	106620188	106621716	9
1	106564797	106571491	1	106633784	106637172	7
1	106564797	106571491	1	106645978	106649025	13
1	106564797	106571491	1	106653608	106654918	16
1	106564797	106571491	1	106677527	106679440	12
1	106564797	106571491	1	106687047	106690544	2
1	106564797	106571491	1	106691402	106698131	14
1	106564797	106571491	1	106706399	106709569	4
1	106572884	106573325	1	106645978	106649025	3
1	106572884	106573325	1	106664311	106666782	11
1	106577312	106582258	1	106599255	106601834	14
1	106577312	106582258	1	106602437	106603001	1
1	106577312	106582258	1	106626464	106632473	25
1	106577312	106582258	1	106706399	106709569	19
1	106577312	106582258	1	106711567	106712265	8
1	106577312	106582258	1	106716961	106718233	6
1	106577312	106582258	1	106758276	106760610	6
1	106588005	106589251	1	106599255	106601834	11
1	106588005	106589251	1	106639178	106645320	5
1	106588005	106589251	1	106711567	106712265	5
1	106594797	106598389	1	106711567	106712265	1
1	106599255	106601834	1	106605626	106607696	8
1	106599255	106601834	1	106610403	106610961	3
1	106599255	106601834	1	106611822	106612755	21
1	106599255	106601834	1	106618765	106619584	3
1	106599255	106601834	1	106620188	106621716	1
1	106599255	106601834	1	106626464	106632473	20
1	106599255	106601834	1	106691402	106698131	8
1	106599255	106601834	1	106710152	106710825	5
1	106599255	106601834	1	106711567	106712265	11
1	106602437	106603001	1	106620188	106621716	4
1	106605626	106607696	1	106677527	106679440	9
1	106605626	106607696	1	106711567	106712265	6
1	106610403	106610961	1	106758276	106760610	13
1	106611822	106612755	1	106706399	106709569	1
1	106618765	106619584	1	106702440	106704019	10
1	106620188	106621716	1	106699306	106701128	11
1	106620188	106621716	1	106713482	106716117	3
1	106620188	106621716	1	106796138	106798256	4
1	106622612	106624413	1	106664311	106666782	7
1	106622612	106624413	1	106711567	106712265	6
1	106622612	106624413	1	106713482	106716117	5
1	106626464	106632473	1	106639178	106645320	8
1	106626464	106632473	1	106645978	106649025	10
1	106626464	106632473	1	106687047	106690544	3
1	106626464	106632473	1	106706399	106709569	14
1	106626464	106632473	1	106713482	106716117	11
1	106626464	106632473	1	106796138	106798256	7
1	106633784	106637172	1	106645978	106649025	7
1	106633784	106637172	1	106702440	106704019	5
1	106633784	106637172	1	106796138	106798256	7
1	106639178	106645320	1	106645978	106649025	8
1	106645978	106649025	1	106710152	106710825	12
1	106653608	106654918	1	106796138	106798256	5
1	106661705	106663335	1	106702440	106704019	7
1	106664311	106666782	1	106687047	106690544	1
1	106667742	106669111	1	106706399	106709569	9
1	106677527	106679440	1	106758276	106760610	1
1	106677527	106679440	1	106866330	106868396	12
1	106684350	106686097	1	106706399	106709569	1
1	106691402	106698131	1	106699306	106701128	12
1	106691402	106698131	1	106882737	106884193	2
1	106706399	106709569	1	106713482	106716117	8
1	106706399	106709569	1	106758276	106760610	5
1	106711567	106712265	1	106716961	106718233	6
1	106711567	106712265	1	106758276	106760610	11
1	106713482	106716117	1	107452637	107453260	6
1	106716961	106718233	1	106758276	106760610	11
1	106758276	106760610	1	106799847	106800350	9
1	106758276	106760610	1	106860768	106861725	8
1	106758276	106760610	1	106882737	106884193	9
1	106780162	106784657	1	106796138	106798256	11
1	106796138	106798256	1	106860768	106861725	4
1	107014432	107016919	1	107389273	107391188	6
1	107472469	107474037	1	107484636	107485232	8
1	107484636	107485232	1	107492353	107497465	4
1	107523873	107538031	1	107561963	107568390	8
1	118310451	118312479	1	118415284	118419968	2
1	118321584	118322298	1	118656913	118661502	1
1	118321584	118322298	1	120256985	120259239	3
1	118386740	118391662	1	118476123	118477871	7
1	118386740	118391662	1	118613381	118616176	9
1	118407597	118408291	1	120094699	120095802	1
1	118415284	118419968	1	119524183	119526938	14
1	118544727	118547985	1	118567549	118570239	3
1	118552959	118553935	1	118567549	118570239	7
1	118676402	118678628	1	118829888	118831368	9
1	118824702	118826422	1	118829888	118831368	1
1	118841278	118841837	1	120236131	120239347	5
1	118949657	118950781	1	119003605	119006651	8
1	118979970	118982814	1	118987353	118988282	1
1	119062191	119062911	1	119343941	119345924	10
1	119160239	119160854	1	119979343	119980306	1
1	119244399	119245883	1	119299819	119300877	5
1	119378929	119379602	1	119775788	119777175	1
1	119400455	119401716	1	119970734	119971832	9
1	119450558	119451659	1	120264366	120266326	1
1	119456399	119460647	1	120098260	120102302	7
1	119474381	119477851	1	120054582	120056179	12
1	119474381	119477851	1	120245061	120248849	8
1	119491695	119493097	1	119712992	119714070	5
1	119493729	119495372	1	119532756	119537108	2
1	119502395	119505480	1	119517407	119520025	2
1	119508310	119510136	1	120054582	120056179	10
1	119517407	119520025	1	119524183	119526938	11
1	119517407	119520025	1	120054582	120056179	2
1	119524183	119526938	1	119532756	119537108	2
1	119532756	119537108	1	120115358	120116367	9
1	119545565	119546932	1	121452206	121456328	1
1	119548007	119550204	1	120220939	120222299	12
1	119548007	119550204	1	121350241	121353131	3
1	119762161	119764778	1	119790008	119791483	4
1	119770228	119771130	1	119900725	119905048	4
1	119804406	119805120	1	119889104	119890351	1
1	119912531	119913925	1	119919153	119919750	3
1	119979343	119980306	1	120497780	120500011	5
1	119996489	119999727	1	120056969	120058284	11
1	120013080	120016684	1	120118679	120123900	2
1	120040691	120045522	1	120050845	120053664	1
1	120046839	120047785	1	120054582	120056179	2
1	120054582	120056179	1	120070200	120070699	11
1	120072874	120078842	1	120085648	120087844	1
1	120072874	120078842	1	120092806	120093948	13
1	120072874	120078842	1	120118679	120123900	13
1	120080112	120081470	1	120115358	120116367	3
1	120098260	120102302	1	120105569	120106196	7
1	120118679	120123900	1	120132330	120133219	1
1	120118679	120123900	1	120460972	120464185	2
1	120145545	120148112	1	120460972	120464185	12
1	120168215	120171013	1	120269685	120273686	7
1	120293219	120294662	1	120449672	120455000	5
1	120376845	120380146	1	120458603	120460444	6
1	120426034	120444719	1	120449672	120455000	2
1	120449672	120455000	1	120460972	120464185	4
1	120449672	120455000	1	120480054	120481408	14
1	120449672	120455000	1	121359658	121361221	6
1	120460972	120464185	1	121325721	121328714	7
1	120480054	120481408	1	121325721	121328714	6
1	121275872	121278283	1	121325721	121328714	7
1	121280369	121281268	1	121298411	121302107	12
1	121335587	121336588	1	121430133	121432160	12
1	121345792	121346519	1	121616756	121621339	1
1	121470588	121474327	1	121476831	121479292	11
1	123767317	123769076	1	124075844	124078079	7
1	123964229	123965290	1	125064410	125066593	10
1	125382553	125383802	1	125466210	125468854	6
1	125382553	125383802	1	127241853	127244396	13
1	125386028	125392949	1	126719834	126723007	3
1	125401218	125403337	1	127211111	127222928	2
1	125404973	125405534	1	125434222	125436258	6
1	125407010	125409883	1	125427932	125429201	6
1	125407010	125409883	1	125489266	125489869	9
1	125411277	125413891	1	125440738	125442051	7
1	125414395	125416490	1	127231444	127233607	3
1	125430480	125431630	1	125476064	125477476	1
1	125434222	125436258	1	125454168	125455499	1
1	125434222	125436258	1	125466210	125468854	1
1	125434222	125436258	1	126834564	126835450	1
1	125437906	125439243	1	125461567	125465194	1
1	125437906	125439243	1	125473083	125475089	9
1	125443872	125444751	1	125461567	125465194	9
1	125451682	125452473	1	125466210	125468854	2
1	125466210	125468854	1	125473083	125475089	12
1	125466210	125468854	1	125560175	125562001	10
1	125473083	125475089	1	125495003	125495702	5
1	125473083	125475089	1	127363050	127365024	3
1	125480675	125483544	1	125489266	125489869	6
1	125489266	125489869	1	127315229	127317792	11
1	125502078	125502630	1	125517070	125520022	15
1	125503679	125504414	1	127241853	127244396	1
1	125522176	125523689	1	127211111	127222928	12
1	125580805	125584504	1	126905714	126908065	3
1	125580805	125584504	1	126931291	126932300	4
1	125697671	125698187	1	126585826	126586789	6
1	125883381	125884134	1	126048948	126050266	6
1	126591193	126594602	1	128589799	128594878	6
1	126736454	126738826	1	126896464	126899120	9
1	126822254	126827354	1	126931291	126932300	6
1	126828486	126831312	1	127772474	127775251	6
1	126828486	126831312	1	128547885	128550753	7
1	126896464	126899120	1	128702890	128709738	12
1	127037685	127038051	1	127311149	127314599	3
1	127096736	127099613	1	127623915	127627911	6
1	127135192	127137015	1	127341514	127346580	1
1	12714787	12715797	1	12748229	12751191	7
1	127153659	127155434	1	127211111	127222928	8
1	127202040	127203572	1	127211111	127222928	10
1	127202040	127203572	1	127231444	127233607	13
1	127202040	127203572	1	127241853	127244396	4
1	127202040	127203572	1	127305486	127306921	4
1	127202040	127203572	1	128611125	128615868	14
1	127204445	127208280	1	127231444	127233607	8
1	127204445	127208280	1	127287263	127297335	7
1	127204445	127208280	1	127299647	127301526	9
1	127204445	127208280	1	127307934	127310587	20
1	127204445	127208280	1	127311149	127314599	4
1	127204445	127208280	1	127315229	127317792	8
1	127204445	127208280	1	127318335	127320602	8
1	127204445	127208280	1	127347514	127354753	4
1	127204445	127208280	1	128581887	128587915	6
1	127211111	127222928	1	127224520	127226341	4
1	127211111	127222928	1	127231444	127233607	24
1	127211111	127222928	1	127236521	127240946	8
1	127211111	127222928	1	127246110	127252379	11
1	127211111	127222928	1	127287263	127297335	18
1	127211111	127222928	1	127302478	127304809	18
1	127211111	127222928	1	127307934	127310587	10
1	127211111	127222928	1	127315229	127317792	9
1	127211111	127222928	1	127318335	127320602	13
1	127211111	127222928	1	127337949	127339603	2
1	127211111	127222928	1	127347514	127354753	21
1	127211111	127222928	1	127383215	127384339	7
1	127224520	127226341	1	127231444	127233607	2
1	127224520	127226341	1	127241853	127244396	3
1	127228109	127230941	1	127315229	127317792	2
1	127228109	127230941	1	127347514	127354753	1
1	127231444	127233607	1	127246110	127252379	2
1	127231444	127233607	1	127253804	127258268	12
1	127231444	127233607	1	127287263	127297335	1
1	127231444	127233607	1	127302478	127304809	11
1	127231444	127233607	1	127305486	127306921	6
1	127231444	127233607	1	127315229	127317792	8
1	127236521	127240946	1	127246110	127252379	5
1	127236521	127240946	1	127253804	127258268	7
1	127236521	127240946	1	127302478	127304809	1
1	127236521	127240946	1	127307934	127310587	5
1	127236521	127240946	1	127318335	127320602	11
1	127236521	127240946	1	127328331	127332559	1
1	127236521	127240946	1	127347514	127354753	1
1	127236521	127240946	1	127829971	127831051	10
1	127236521	127240946	1	128810730	128811686	5
1	127241853	127244396	1	127269117	127272331	11
1	127241853	127244396	1	127299647	127301526	2
1	127241853	127244396	1	127307934	127310587	6
1	127241853	127244396	1	127335653	127337139	1
1	127241853	127244396	1	127341514	127346580	7
1	127241853	127244396	1	127379067	127381704	9
1	127241853	127244396	1	127424395	127427108	2
1	127241853	127244396	1	127470046	127472048	3
1	127241853	127244396	1	128243501	128246323	3
1	127241853	127244396	1	128581887	128587915	1
1	127246110	127252379	1	127259127	127262686	12
1	127246110	127252379	1	127280088	127280803	6
1	127269117	127272331	1	127277832	127278971	9
1	127269117	127272331	1	127315229	127317792	11
1	127277832	127278971	1	127287263	127297335	12
1	127280088	127280803	1	127416744	127417606	3
1	127287263	127297335	1	127299647	127301526	16
1	127287263	127297335	1	127315229	127317792	8
1	127287263	127297335	1	127357292	127360747	9
1	127287263	127297335	1	127411713	127412327	2
1	127287263	127297335	1	128543741	128544877	17
1	127299647	127301526	1	127307934	127310587	8
1	127299647	127301526	1	127318335	127320602	13
1	127302478	127304809	1	127307934	127310587	8
1	127302478	127304809	1	127315229	127317792	14
1	127302478	127304809	1	127318335	127320602	6
1	127302478	127304809	1	127337949	127339603	10
1	127302478	127304809	1	127341514	127346580	2
1	127302478	127304809	1	127347514	127354753	1
1	127302478	127304809	1	127363050	127365024	9
1	127302478	127304809	1	128559912	128567990	4
1	127305486	127306921	1	127315229	127317792	5
1	127305486	127306921	1	127337949	127339603	6
1	127307934	127310587	1	127315229	127317792	2
1	127307934	127310587	1	127363050	127365024	5
1	127307934	127310587	1	128589799	128594878	16
1	127307934	127310587	1	128611125	128615868	10
1	127311149	127314599	1	127318335	127320602	5
1	127315229	127317792	1	127321530	127322906	10
1	127315229	127317792	1	127335653	127337139	7
1	127315229	127317792	1	127347514	127354753	7
1	127315229	127317792	1	127433371	127433801	8
1	127315229	127317792	1	128358722	128360392	3
1	127315229	127317792	1	128785443	128791302	2
1	127318335	127320602	1	128368470	128370539	1
1	127318335	127320602	1	128829457	128834085	9
1	127321530	127322906	1	127328331	127332559	8
1	127321530	127322906	1	128727739	128728452	1
1	127328331	127332559	1	127335653	127337139	7
1	127341514	127346580	1	127347514	127354753	7
1	127341514	127346580	1	127433371	127433801	10
1	127347514	127354753	1	127623915	127627911	13
1	127347514	127354753	1	127829971	127831051	8
1	127347514	127354753	1	128499378	128499792	6
1	127379067	127381704	1	127440581	127445743	7
1	127399988	127402038	1	127458226	127461504	5
1	127411713	127412327	1	127440581	127445743	10
1	127416744	127417606	1	127609685	127612036	11
1	127468405	127469251	1	128589799	128594878	2
1	127586078	127589018	1	128446193	128448050	1
1	127609685	127612036	1	127623915	127627911	9
1	127623915	127627911	1	127812590	127813812	3
1	12764018	12766998	1	12775586	12778576	8
1	127665804	127667313	1	127672974	127674106	10
1	127692492	127694209	1	128589799	128594878	13
1	127765097	127766477	1	128611125	128615868	14
1	127776008	127776787	1	127785769	127791368	4
1	127836404	127837061	1	128398644	128400031	9
1	127868451	127869664	1	128140881	128141689	1
1	127989070	127990703	1	128005699	128007020	7
1	127989070	127990703	1	128752019	128754118	5
1	128079948	128082067	1	128770674	128772951	11
1	128122899	128125031	1	128243501	128246323	13
1	128122899	128125031	1	128414889	128418408	16
1	128122899	128125031	1	128874114	128879642	11
1	128243501	128246323	1	128727739	128728452	9
1	128282780	128285600	1	128318417	128319808	1
1	128322650	128324967	1	128829457	128834085	1
1	12834952	12845297	1	13667978	13671028	5
1	12834952	12845297	1	14252027	14254781	6
1	128356435	128357952	1	128589799	128594878	6
1	128356435	128357952	1	128672261	128672870	11
1	128358722	128360392	1	128414889	128418408	9
1	128368470	128370539	1	128770674	128772951	7
1	128391697	128394310	1	128651868	128655853	14
1	128398644	128400031	1	128559912	128567990	1
1	128414889	128418408	1	128547885	128550753	1
1	128414889	128418408	1	128611125	128615868	13
1	128414889	128418408	1	128670398	128671092	2
1	128414889	128418408	1	128702890	128709738	11
1	128414889	128418408	1	128721708	128722583	9
1	128414889	128418408	1	128745114	128750873	7
1	128414889	128418408	1	128752019	128754118	1
1	128414889	128418408	1	128820291	128825811	21
1	128414889	128418408	1	128829457	128834085	2
1	128431085	128431571	1	128796344	128799473	5
1	128435433	128441421	1	128559912	128567990	5
1	128446193	128448050	1	128462459	128464378	3
1	128446193	128448050	1	128589799	128594878	2
1	128446193	128448050	1	128611125	128615868	9
1	128446193	128448050	1	128829457	128834085	8
1	128491793	128493257	1	128617445	128619106	4
1	128494588	128496546	1	128547885	128550753	3
1	128494588	128496546	1	128785443	128791302	6
1	128512955	128515296	1	128535263	128536562	2
1	128543741	128544877	1	128710761	128713205	12
1	128547885	128550753	1	128589799	128594878	1
1	128547885	128550753	1	128611125	128615868	4
1	128547885	128550753	1	128752019	128754118	8
1	128559912	128567990	1	128568599	128572489	6
1	128568599	128572489	1	128589799	128594878	10
1	128568599	128572489	1	128605825	128610336	9
1	128573753	128574740	1	128702890	128709738	14
1	128576019	128576682	1	128611125	128615868	8
1	128581887	128587915	1	128589799	128594878	4
1	128581887	128587915	1	128611125	128615868	10
1	128581887	128587915	1	128670398	128671092	6
1	128581887	128587915	1	128723783	128725831	6
1	128581887	128587915	1	128765232	128768757	14
1	128581887	128587915	1	128820291	128825811	2
1	128589799	128594878	1	128605825	128610336	5
1	128589799	128594878	1	128611125	128615868	3
1	128589799	128594878	1	128675497	128676491	3
1	128589799	128594878	1	128702890	128709738	9
1	128589799	128594878	1	128723783	128725831	4
1	128589799	128594878	1	128765232	128768757	9
1	128589799	128594878	1	128770674	128772951	6
1	128589799	128594878	1	128781783	128783504	2
1	128589799	128594878	1	128785443	128791302	9
1	128596768	128598619	1	128611125	128615868	5
1	128601341	128605183	1	128727739	128728452	10
1	128601341	128605183	1	128745114	128750873	1
1	128601341	128605183	1	128765232	128768757	6
1	128605825	128610336	1	128611125	128615868	50
1	128605825	128610336	1	128622776	128624735	9
1	128605825	128610336	1	128651868	128655853	6
1	128605825	128610336	1	128717845	128719375	21
1	128605825	128610336	1	128745114	128750873	9
1	128611125	128615868	1	128622776	128624735	9
1	128611125	128615868	1	128625495	128626868	5
1	128611125	128615868	1	128629682	128634426	1
1	128611125	128615868	1	128651868	128655853	6
1	128611125	128615868	1	128667108	128668395	14
1	128611125	128615868	1	128672261	128672870	4
1	128611125	128615868	1	128702890	128709738	10
1	128611125	128615868	1	128745114	128750873	18
1	128611125	128615868	1	128755390	128756818	11
1	128611125	128615868	1	128765232	128768757	4
1	128611125	128615868	1	128770674	128772951	2
1	128611125	128615868	1	128781783	128783504	12
1	128611125	128615868	1	128785443	128791302	19
1	128611125	128615868	1	128820291	128825811	9
1	128611125	128615868	1	129577668	129578235	14
1	128622776	128624735	1	128765232	128768757	7
1	128622776	128624735	1	128808154	128809441	2
1	128625495	128626868	1	128702890	128709738	4
1	128625495	128626868	1	128796344	128799473	18
1	128629682	128634426	1	128702890	128709738	9
1	128629682	128634426	1	128765232	128768757	1
1	128635589	128637392	1	128667108	128668395	11
1	128635589	128637392	1	128745114	128750873	8
1	128651868	128655853	1	128765232	128768757	8
1	128662956	128663758	1	128702890	128709738	1
1	128662956	128663758	1	128796344	128799473	1
1	128667108	128668395	1	128702890	128709738	2
1	128672261	128672870	1	128765232	128768757	1
1	128672261	128672870	1	128785443	128791302	6
1	128702890	128709738	1	128710761	128713205	5
1	128702890	128709738	1	128752019	128754118	4
1	128702890	128709738	1	128762069	128762770	7
1	128702890	128709738	1	128765232	128768757	12
1	128723783	128725831	1	128785443	128791302	3
1	128723783	128725831	1	130461775	130464510	6
1	128727739	128728452	1	128745114	128750873	1
1	128740463	128743299	1	128785443	128791302	19
1	128745114	128750873	1	128752019	128754118	11
1	128745114	128750873	1	128762069	128762770	5
1	128745114	128750873	1	128765232	128768757	10
1	128745114	128750873	1	128785443	128791302	9
1	128745114	128750873	1	128829457	128834085	5
1	128752019	128754118	1	128765232	128768757	6
1	128755390	128756818	1	128762069	128762770	9
1	128765232	128768757	1	128779700	128780778	5
1	128765232	128768757	1	128781783	128783504	16
1	128765232	128768757	1	128785443	128791302	25
1	128765232	128768757	1	128820291	128825811	10
1	128770674	128772951	1	128779700	128780778	8
1	128770674	128772951	1	128781783	128783504	10
1	128770674	128772951	1	128785443	128791302	2
1	128770674	128772951	1	128796344	128799473	9
1	128785443	128791302	1	128796344	128799473	3
1	128785443	128791302	1	128820291	128825811	9
1	128813388	128814129	1	128820291	128825811	14
1	128820291	128825811	1	128829457	128834085	5
1	128820291	128825811	1	128874114	128879642	2
1	12989700	12993009	1	13292965	13297601	10
1	12989700	12993009	1	13705802	13706838	11
1	130422068	130423472	1	132416218	132418508	12
1	130461775	130464510	1	130472142	130476309	11
1	130461775	130464510	1	130525605	130527243	5
1	130461775	130464510	1	131137554	131141843	11
1	130461775	130464510	1	132000366	132005203	5
1	130467906	130470971	1	131825755	131829697	14
1	130472142	130476309	1	132007116	132009590	6
1	130472142	130476309	1	132341612	132344480	12
1	130501760	130503134	1	131388447	131390441	1
1	130501760	130503134	1	131831576	131835083	9
1	130546429	130551864	1	130679941	130681737	1
1	130546429	130551864	1	130922427	130923052	4
1	130565534	130567434	1	131137554	131141843	7
1	13059460	13060189	1	13142494	13143250	1
1	13059460	13060189	1	13381068	13386569	6
1	130633271	130634546	1	132328312	132339536	10
1	130715009	130718094	1	130850325	130850948	2
1	130796603	130800627	1	131503465	131506856	4
1	130796603	130800627	1	131825755	131829697	2
1	130823850	130827071	1	131183119	131192838	10
1	130850325	130850948	1	131083031	131087356	4
1	130874989	130880634	1	130963834	130964713	3
1	130874989	130880634	1	131479934	131482893	4
1	130874989	130880634	1	131513334	131516151	1
1	130874989	130880634	1	132341612	132344480	2
1	130926380	130927158	1	132341612	132344480	8
1	130931959	130934368	1	131392017	131395020	6
1	130963834	130964713	1	131010448	131010959	9
1	130983579	130984875	1	132034928	132035985	6
1	130987464	130990126	1	131092047	131094730	9
1	130987464	130990126	1	131258167	131261005	4
1	130993314	130994977	1	131018352	131023891	2
1	130993314	130994977	1	132341612	132344480	9
1	130995910	130996980	1	131198110	131200837	1
1	130995910	130996980	1	131519122	131520640	9
1	130998555	131004978	1	131017093	131017641	10
1	131010448	131010959	1	131115580	131116955	6
1	131018352	131023891	1	131025110	131029522	11
1	131018352	131023891	1	131198110	131200837	8
1	131018352	131023891	1	131486430	131487490	3
1	131030925	131032114	1	131073581	131077020	1
1	131045134	131047208	1	131059976	131069094	7
1	131059976	131069094	1	131095431	131098099	4
1	131059976	131069094	1	131133924	131136633	10
1	131059976	131069094	1	131137554	131141843	2
1	131059976	131069094	1	131290628	131291005	2
1	131059976	131069094	1	131804001	131804978	8
1	131059976	131069094	1	132416218	132418508	1
1	131073581	131077020	1	131092047	131094730	8
1	131073581	131077020	1	131133924	131136633	3
1	131078514	131081936	1	131107745	131109133	9
1	131078514	131081936	1	131115580	131116955	6
1	131083031	131087356	1	131095431	131098099	9
1	131083031	131087356	1	131183119	131192838	4
1	131089598	131091442	1	132871453	132872659	1
1	131092047	131094730	1	131109950	131111744	8
1	131092047	131094730	1	131970125	131973036	13
1	131095431	131098099	1	131107745	131109133	10
1	131095431	131098099	1	131221307	131221767	1
1	131095431	131098099	1	131278557	131282013	2
1	131095431	131098099	1	131344061	131350677	4
1	131095431	131098099	1	131825755	131829697	1
1	131095431	131098099	1	132007116	132009590	14
1	13109860	13111570	1	13284296	13289560	4
1	131103442	131105397	1	131109950	131111744	12
1	131107745	131109133	1	131183119	131192838	2
